,0,1,2,3,4,5,6
1154,CONTEXTO,68294097,2022-08-08T00:22:02Z,1556435531990433794,pt,2," 
 
alou liberdade     tomar vacina #debatenabandrs"
1155,NEGATIVO,40696104,2022-08-08T00:22:01Z,1556435528194596865,pt,0," 
 
renzoni cara  treme fdp desgracado lixo humano #debatenabandrs"
1156,NEGATIVO,1119502194485747712,2022-08-08T00:21:59Z,1556435520233824257,pt,0," 
 
onyxlorenzoni desinformacao corre solta"
1157,IRONIA,1252030876130717699,2022-08-08T00:21:57Z,1556435509479710720,es,0," 
 
renzoni  legal #forabolsonaro"
1158,NEUTRO,124157459,2022-08-08T00:21:56Z,1556435505482502145,pt,16," 
 
uiser vou eleger governador     vou anular todos   atos   privatizacao     corsan"" afirma @edegarpretto debate   band\n\nacompanhe   debate aqui\n \n\n #lulaolivioedegarruas\n#debatenaband\n#rsqueopovoquer "
1159,IRONIA,1481595856205881348,2022-08-08T00:21:54Z,1556435498842873858,pt,0," 
 
a orgulhoso     feito parte governo bolsonaro   ein tri massa #debatenabandrs"
1160,IRONIA,2800008013,2022-08-08T00:21:54Z,1556435495701323776,pt,0," 
 
 concorrendo governador  presidente   entendi #debatenabandrs "
1161,NEUTRO,76432124,2022-08-08T00:21:49Z,1556435475413581825,pt,2," 
 
a candidato ricardo jobim novo  pergunta inicial #debatenaband #debatenabandrs "
1162,NEGATIVO,31426392,2022-08-08T00:21:43Z,1556435452995010562,pt,0," 
 
  provincia - 2\na mesma recuperacao fiscal   permite margem alguma     governos estaduais   hipocrisia   ideia asquerosa   lancada governo   facto joaquim levy aprofundada governo golpista   temer   henrique meirelles\n\n#debatenabandrs"
1163,DIVIDIR,1532784410461974528,2022-08-08T00:21:39Z,1556435435374739458,pt,2," 
 
pretto mobilizado junto  gente contra agenda lesa patria   lesa povo   privatizacao \nchega   doar   patrimonio publico     lucro   meia duzia   encarecer vida   milhoes trabalhadores   trabalhadoras\n\n#lulaolivioedegarruas #debatenabandrs #tarcisiofederal"
1164,CONTEXTO,161687716,2022-08-08T00:21:35Z,1556435416466788356,pt,0," 
 
oleite_ vc apoiou bolsonaro bolso-leite"
1165,POSITIVO,61208942,2022-08-08T00:21:34Z,1556435415430840322,pt,19," 
 
arpretto anulara todos  atos   privatizacao aqui rio grande assim         banrisul   vai   indutor investimento     servicos agricultura   infraestrutura estado palavra   gaucho\n\n#debatenabandrs #lulaolivioprettoruas #rsqueopovoquer"
1166,NEUTRO,39305359,2022-08-08T00:21:32Z,1556435407008665602,pt,0," 
 
lembrando governos anteriores  comparando   bolsonaro #debatenabandrs"
1167,NEGATIVO,600102163,2022-08-08T00:21:31Z,1556435402524966913,pt,0," 
 
zeoficial    fala inicial   costumes disse nada"
1168,NEUTRO,1340988251876843520,2022-08-08T00:21:31Z,1556435402483011585,en,0," 
 
nabandrs prints 1 bloco "
1169,NEGATIVO,1253763864988135426,2022-08-08T00:21:30Z,1556435396585820160,pt,0," 
 
   falar governo bolsonaro quais     propostas onix\n#debatenabandrs"
1170,NEGATIVO,37320286,2022-08-08T00:21:29Z,1556435393167462400,pt,3," 
 
dato @vieirapdt fala  consequencias   absurda privatizacao   ceee vendida   r 100 mil reais aumento   conta   falta   energia   diversas regioes \neduardo eduardo_leite
   mentiu   sobre privatizacoes \nentregaram ceee corsan   querem entregar   banrisul"
1171,CONTEXTO,576362999,2022-08-08T00:21:27Z,1556435382702579712,pt,0," 
 
yl toda  candidatos   governo rs #debatenabandrs"
1172,CONTEXTO,159537616,2022-08-08T00:21:22Z,1556435361915609088,pt,0," 
 
oleite_    agenda 2030       favor ne"
1173,NEGATIVO,1127249027425296389,2022-08-08T00:21:21Z,1556435360770564102,pt,0," 
 
 vou dar   chute   tv   nojo onyx lorenzoni #debatenabandrs"
1174,NEUTRO,76432124,2022-08-08T00:21:19Z,1556435352000290816,pt,1," 
 
egras #debatenabandrs  acompanhe   gente aqui twitter   \n\n#debatenaband "
1175,POSITIVO,1399723898120421377,2022-08-08T00:21:18Z,1556435346484871170,pt,0," 
 
l deve    indutor   desenvolvimento       banco   gerar lucros         banco privado edegar vai colocar   banrisul servico desenvolvimento rs servico povo rs #lulaolivioprettoruas #debatenabandrs"
1176,CONFUSO,1058037270186475521,2022-08-08T00:21:17Z,1556435341283827712,pt,0," 
 
ergunta   onyx sobre questao   saude     agravada   pandemia pergunta quais   propostas   nessa area\n\nonyx diz   ah gente   ta ali fazendo propaganda enganosa governo bolsonaro   novo recuso #debatenabandrs"
1177,POSITIVO,94407204,2022-08-08T00:21:16Z,1556435337169321989,pt,9," 
 
pretto firme  defesa patrimonio publico patrimonio   gauchas     gauchos   banrisul   corsan   devem estar   maos   ricos   poderosos     povo #debatenabandrs \n\n#edegarprettogovernador"
1178,NEGATIVO,171990222,2022-08-08T00:21:15Z,1556435334451417088,pt,6," 
 
dato pergunta pro onyx sobre propostas  saude     responde falando sobre bolsonaro kkk

   piada #debatenabandrs"
1179,NEUTRO,1313793161169436672,2022-08-08T00:21:14Z,1556435328583491586,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 agora @vieirapdt pergunta  saude   @onyxlorenzoni pandemia entrou debate #debatedabandrs"
1180,POSITIVO,1083017623837777921,2022-08-08T00:21:10Z,1556435315296030720,pt,8," 
 
a privatizacoes  corsan   banrisul     compromisso estrategico     povo gaucho   candidato governador vai   bem   assumir   bandeira #debatenabandrs boa @edegarpretto "
1181,POSITIVO,96461628,2022-08-08T00:21:02Z,1556435279988359170,pt,1," 
 
pretto conhece  rs ""de ponta ponta""   sabe   dificuldades enfrentadas     potencial   cada regiao     prioriza   dialogo   participacao popular     gov   @olivio_dutra   @tarsogenro rs #debatenabandrs #lulaolivioprettoruas"
1182,NEGATIVO,1529445932118556673,2022-08-08T00:20:52Z,1556435236149420037,pt,1," 
 
zacao  agua   coisa       @jairbolsonaro   eduardo_leite
   gostam povo\n\n#lulaolivioedegarruas\n#lulaolivioprettoruas\n#debatenabandrs"
1183,POSITIVO,1537144596152700931,2022-08-08T00:20:44Z,1556435205279334403,pt,4," 
 
he  debate   bandrs onde @edegarpretto apresenta     compromissos     palavra   gaucho     povo rs\n\nassista   vivo   pagina ptrs facebook \n\n#debatenabandrs\n#lulaolivioprettoruas "
1184,CONTEXTO,56509837,2022-08-08T00:20:43Z,1556435202074939394,qme,0," 
 
renzoni "
1185,NEUTRO,612153535,2022-08-08T00:20:42Z,1556435195494014976,pt,8," 
 
aude agua   vida @vieirapdt \n\nmeu slogam   campanha vereador   porto_alegre   2020 \n\n#debateabandrs"
1186,POSITIVO,809883120,2022-08-08T00:20:42Z,1556435194160324609,pt,0," 
 
patada nesse onyx vieira\n\n#debatenabandrs"
1187,DIVIDIR,164066827,2022-08-08T00:20:40Z,1556435188380581888,pt,1," 
 
 sobra @edegarpretto toca  ferida   ceee     vendida preco   banana     agora     servico pessimo     povo         garantiu     governo   atos   privatizacao   corsan   banrisul   anulados estado forte #debatenabandrs"
1188,IRONIA,54346243,2022-08-08T00:20:40Z,1556435186669293569,pt,8," 
 
la onyx lorenzoni #debatenabandrs    olhar   calendario   ver     dia 1deg   abril"
1189,CONTEXTO,1313793161169436672,2022-08-08T00:20:36Z,1556435169447448585,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 agua  saude agua   vida     pode considerar       mercadoria"" \n\n""e vao dizer     vao vender   banrisul     acreditem"" complementa @vieirapdt \n\n#debatedabandrs"
1190,POSITIVO,62321663,2022-08-08T00:20:35Z,1556435164582105089,pt,0," 
 
desse apenas  eloquencias   debates   vieira   cunha   melhores intencoes   voto #debatenabandrs"
1191,NEGATIVO,2419098150,2022-08-08T00:20:26Z,1556435130042011651,pt,0," 
 
 cunha fazendo   campanha   esquerda aprende juliana #debatenabandrs"
1192,CONTEXTO,62689079,2022-08-08T00:20:24Z,1556435120013381633,qme,0," 
 
governador \n#debatenabandrs "
1193,POSITIVO,750355932496945153,2022-08-08T00:20:20Z,1556435101856272385,pt,3," 
 
  cansamos   explicar         eleger   lula   tirar   pais buraco     vamos precisar   toda ajuda possivel bora assistir   debate   entender pq @edegarpretto     nome q precisamos governo estado #debatenabandrs #lulaolivioprettoruas"
1194,POSITIVO,1482043270935068677,2022-08-08T00:20:19Z,1556435099872264195,pt,0," 
 
 fechado  eduardo eduardo_leite
 #uniaobrasilrs #debatenabandrs"
1195,NEGATIVO,386019319,2022-08-08T00:20:19Z,1556435098156912642,pt,0," 
 
 conha   edgar preto     verdadeiro atraso #debatenabandrs"
1196,POSITIVO,1253763864988135426,2022-08-08T00:20:16Z,1556435085703913477,pt,0," 
 
pretto defendendo corsan  banrisul patrimonio   gauchos     defender interesses   gauchos #debatenabandrs"
1197,DIVIDIR,76329038,2022-08-08T00:20:15Z,1556435084206563330,pt,5," 
 
to privatista  eduardo_leite
   igual     bolsonaro pior   vida povo eduardo_leite
 vendeu ceee preco   banana     primeiro vento   deu capital ficou escuro \n\n@edegarpretto vai anular todos   atos   privatizacao \n\n#debatenabandrs #lulaolivioprettoruas "
1198,NEUTRO,272730345,2022-08-08T00:20:13Z,1556435075599933448,pt,0," 
 
pevargas @edegarpretto @lulaoficial pedido  socorro alguem pode ajudar comprar comidaleite p   filhos     fome   nada   comerqualquer ajuda   bem vinda   cesta   trabalho   1real   ajudapor favor ajudem     sei oq fazer\npix 85799347536    "
1199,POSITIVO,16655632,2022-08-08T00:20:11Z,1556435067089686529,pt,0," 
 
nte dobradinha  @edegarpretto   vieira   denunciar mentiras   privatizacoes   eduardo_leite
 edegar ressalta   vai recuperar   proteger   patrimonio povo gaucho #debatenabandrs"
1200,CONTEXTO,1385423702657994753,2022-08-08T00:20:11Z,1556435064442994690,qme,0," 
 
uefontana @edegarpretto @tarsogenro @assembleiars "
1201,POSITIVO,104138609,2022-08-08T00:20:11Z,1556435063818096640,pt,0," 
 
pretto vamos governador "
1202,POSITIVO,234436257,2022-08-08T00:20:11Z,1556435063729946627,pt,0," 
 
 brabo demaisssss\n\n#lulaolivioedegarruas\n#debatenabandrs"
1203,DIVIDIR,118507192,2022-08-08T00:20:04Z,1556435035594670080,pt,0," 
 
nabandrs prieto  olhinhos   diabo soberbo cheio vieira   cunha   bem"
1204,NEGATIVO,31426392,2022-08-08T00:20:04Z,1556435034361528320,pt,0," 
 
  provincia - 1\ncomecou   debate     governos estaduais vendo   rs     cansaco terrivel muita besteira   resolver   problema   divida   uniao     resolve nada mesma divida   o arno agustin     governo federal   nada fez\n\n#debatenabandrs"
1205,POSITIVO,107854318,2022-08-08T00:20:00Z,1556435018460774401,pt,0," 
 
ausas  reconhecimento internacional   conscientizacao   homens   fim   violencia contra mulheres   levou @edegarpretto   comite nacional @elesporelas   @un_women unico comite estadual autorizado   onu #lulaolivioprettoruas #debatenabandrs"
1206,CONTEXTO,1433270554950311936,2022-08-08T00:19:53Z,1556434990770044928,pt,0," 
 
iccolivar eduardo_leite
 bolsopetismo"
1207,NEGATIVO,2235596608,2022-08-08T00:19:51Z,1556434981563547648,pt,0," 
 
oleite_    ta feio   mentiu durante outra campanha   vamos deixar   povo cair     labia novamente"
1208,POSITIVO,1143942487,2022-08-08T00:19:43Z,1556434946490863619,pt,0," 
 
ebate    @edegarpretto subir   pesquisas   rumar   segundo turno"
1209,NEUTRO,1313793161169436672,2022-08-08T00:19:39Z,1556434933056421889,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 agora @edegarpretto critica  servico   ceee equatorial   diz   vai anular todos   atos   privatizacao   corsan"""
1210,CONTEXTO,2653986645,2022-08-08T00:19:37Z,1556434924735012864,qme,0," 
 
renzoni "
1211,POSITIVO,62804559,2022-08-08T00:19:37Z,1556434922281345027,pt,8," 
 
arpretto    deputado   votado partido   tres eleicoes     participou   lider\nda bancada pt governo @tarsogenro   2017   presidente da\n@assembleiars     ultima eleicao fez votos   473 municipios\n#lulaolivioprettoruas #debatenabandrs"
1212,CONTEXTO,1119502194485747712,2022-08-08T00:19:32Z,1556434903079833600,pt,0," 
 
pretto ameaca cancelar privatizacao  corsan"
1213,CONTEXTO,879743085747503104,2022-08-08T00:19:28Z,1556434884410986496,pt,2," 
 
 viera falando mal   privatizacoes milk #debatenabandrs"
1214,NEGATIVO,592318935,2022-08-08T00:19:25Z,1556434873384157189,pt,0," 
 
   fraquinho\n#debatenabandrs"
1215,POSITIVO,165254874,2022-08-08T00:19:21Z,1556434858058080258,pt,3," 
 
 comecou    mostra     verdade     lado povo gaucho #lulaolivioprettoruas #debatenabandrs"
1216,CONTEXTO,612153535,2022-08-08T00:19:19Z,1556434846599331843,pt,2," 
 
  ano     compra   ceee   chineses     dobro investimento   lucro r18 bilhao     costas     povo @vieirapdt \n\n#debatenabandrs"
1217,NEUTRO,134618093,2022-08-08T00:19:18Z,1556434842119770112,pt,0," 
 
pretto @bloisimendes @lulaoficial @olivio_dutra @pedroruaspsol band rs    vivo agora - debate   governador estado rs   vivo "
1218,POSITIVO,2424304476,2022-08-08T00:19:09Z,1556434807734820864,pt,0," 
 
andidato @edegarpretto "
1219,POSITIVO,96461628,2022-08-08T00:19:08Z,1556434799673458690,pt,2," 
 
pretto aprendeu    pais       @lulaoficial @olivio_dutra @tarsogenro @dilmabr   @paulopaim   fundamentalmente     povo gaucho     preciso apenas     oportunidade     feliz #lulaolivioprettoruas #debatenabandrs"
1220,POSITIVO,809883120,2022-08-08T00:19:07Z,1556434796938772481,pt,0," 
 
 edegar ta bem cortadinho \n\n#debatenabandrs"
1221,POSITIVO,1399723898120421377,2022-08-08T00:19:05Z,1556434787438583808,pt,0," 
 
 virou vice eduardo_leite
  mdb   ajudado acertar   fluxo   caixa"" incrivel vai la edegar   desmascara #lulaolivioprettoruas #debatenabandrs"
1222,NEUTRO,1340988251876843520,2022-08-08T00:19:04Z,1556434786062835715,pt,0," 
 
deg bloco ainda\n#debatenabandrs\nregras debate "
1223,CONTEXTO,1399723898120421377,2022-08-08T00:19:04Z,1556434785895153667,pt,0," 
 
ente  eduardo eduardo_leite
 inclui   sartori   recuperacao rs incrivel   antes sartori     governador     atrasava salario     ipe pagava   dia   hospitais     suplementava recursos   hospitais fortalecendo   sus #debatenabandrs"
1224,NEUTRO,76432124,2022-08-08T00:19:02Z,1556434774323077121,pt,3," 
 
a candidato roberto argenta psc  pergunta inicial #debatenaband #debatenabandrs "
1225,POSITIVO,135593004,2022-08-08T00:19:01Z,1556434771974262784,pt,0," 
 
overnador rs comecou legal\n#debatenabandrs"
1226,POSITIVO,61208942,2022-08-08T00:19:00Z,1556434767524028417,pt,7," 
 
 @edegarpretto    representante   @lulaoficial combate fome desemprego   falta   servicos publicos\n\n#debatenabandrs #lulaolivioprettoruas #rsqueopovoquer"
1227,POSITIVO,62689079,2022-08-08T00:18:59Z,1556434764856545281,pt,0," 
 
governador  dados   ponta   lingua preparadissimo \n12\n#debatenabandrs"
1228,NEGATIVO,1529445932118556673,2022-08-08T00:18:55Z,1556434748616196096,pt,4," 
 
zeoficial  @onyxlorenzoni sabem explicar   lucra     retorno brasil   10a economia   @lulaoficial   6a     @jairbolsonaro comida custa   fortuna     33 milhoes passando fome \n#lulaolivioedegarruas\n#lulaolivioprettoruas\n#debatenabandrs"
1229,CONTEXTO,1313793161169436672,2022-08-08T00:18:52Z,1556434733881507840,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 bola picando @vieirapdt ex-presidente  ceee critica distribuicao   dividendos diz   venda   companhia     negocio   china   feita   costas     povo"" citando queda   necessidade plebiscito #debatenabandrs"
1230,CONTEXTO,159303457,2022-08-08T00:18:50Z,1556434725501390851,pt,2," 
 
olsonaristas assumidos onyx heinze   argenta   1 semi eduardo_leite
 vida   dura     espaco   crescer candidatura @edegarpretto"
1231,NEGATIVO,374836456,2022-08-08T00:18:48Z,1556434717796433921,pt,1," 
 
estruiu  plano   carreira magisterio   achar   pagar   dia   feito       obrigacao #debatenabandrs @bandrs \nchega   enrolacao agora   #rsqueopovoquer #lulaolivioedegarruas"
1232,CONTEXTO,56509837,2022-08-08T00:18:47Z,1556434715472789504,qme,0," 
 
renzoni "
1233,CONTEXTO,162122590,2022-08-08T00:18:44Z,1556434701409189888,pt,13," 
 
nabandrs \n\n""nos precisamos  medidas estruturantes comecando     gestao eficiente combatendo sonegacao fiscal   contestando   divida absurda   uniao vamos entrar   justica contra   acordo   divida #vieiragovernador"
1234,CONTEXTO,862993564732723200,2022-08-08T00:18:36Z,1556434667041181697,qme,0," 
 
abandrs "
1235,NEUTRO,123891446,2022-08-08T00:18:35Z,1556434662611992581,pt,17," 
 
ramos  jogo     esforco feito   longo   ultimos anos saimos     agenda   crise     agenda   investimentos""\n\n#debatenabandrs"
1236,POSITIVO,809883120,2022-08-08T00:18:30Z,1556434643083304962,pt,0," 
 
tabelinha vieira   edegar\n\n#debatenabandrs"
1237,POSITIVO,1374743334493773825,2022-08-08T00:18:30Z,1556434642068283394,pt,1," 
 
 bem @edegarpretto dando aula debate  band rio grande sul #debatenabandrs #lulaolivioprettoruas     @dedelulista mostrando   recorte   fala edegar #lulaeoptreconstruirobrasil #debatenaband "
1238,NEUTRO,2874190369,2022-08-08T00:18:21Z,1556434604059496449,pt,0," 
 
edegarpretto   deputado estadual     instituiu   sistema\nunificado estadual   sanidade agroindustrial familiar artesanal   de\npequeno porte susaf - conhecida   lei   agroindustrias familiares\n#lulaolivioprettoruas #debatenabandrs"
1239,CONTEXTO,1119502194485747712,2022-08-08T00:18:11Z,1556434563370520585,pt,0," 
 
pretto escolhe eduardo_leite
  alvo "
1240,NEGATIVO,1219919327564115969,2022-08-08T00:18:06Z,1556434541438504963,pt,11," 
 
olher pro eliminacao candidato bozo bolsonaro nunca mais\n\n onix lorenzoni  luis carlos heinze     \n\n#debatenabandrs \n#debatenaband "
1241,NEGATIVO,753020313043083264,2022-08-08T00:18:03Z,1556434530684346369,pt,1," 
 
 cobranca  falta   palavra   eduardo eduardo_leite
 psdb tema   privatizacoes\n\ntema incontornavel nestas eleicoes\n\n#debatenabandrs"
1242,NEUTRO,836665320349671424,2022-08-08T00:18:01Z,1556434519640752128,pt,0," 
 
nabandrs  candidatos   governo estado rio grande sul agora"
1243,NEUTRO,76432124,2022-08-08T00:18:00Z,1556434517459705858,pt,1," 
 
tados respondem  primeira pergunta grupo bandeirantes confira   proximos tweets #debatenabandrs #debatenaband "
1244,DIVIDIR,1058037270186475521,2022-08-08T00:17:55Z,1556434495053746184,pt,0," 
 
ergunta   vieira\n\ncita   eduardo_leite
 afirmou     venderia patrimonio   entregou ceee pede   ouvir vieira sobre\nvieira diz   viu   processo   venda   ceee   indignacao afirma       escandalo #debatenabandrs"
1245,NEGATIVO,1313793161169436672,2022-08-08T00:17:53Z,1556434487344599045,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 voltou edegar pretto pergunta  vieira   cunha\n\n@edegarpretto cita   eduardo_leite
   cumpriu palavra   vender patrimonio publico #debatenabandrs"
1246,CONTEXTO,1556431450320343041,2022-08-08T00:17:45Z,1556434453907529728,pt,0," 
 
bate aqui rs @bandrs eduardo_leite
 rs  deputada federal   rs #deyapinheiro #uniaobrasil @uniaobrasil44 "
1247,CONTEXTO,1340988251876843520,2022-08-08T00:17:45Z,1556434453366464514,pt,0," 
 
 - debate 2022  band rs\n#debatenabandrs\nde arrepiar   inicio "
1248,NEGATIVO,1402761416369651714,2022-08-08T00:17:35Z,1556434409888284672,es,0," 
 
renzoni bandido"
1249,CONTEXTO,2419098150,2022-08-08T00:17:34Z,1556434406679740423,pt,0," 
 
huva @_laurabarreras @edegarpretto @pedroruaspsol passou  frente espelho"
1250,NEGATIVO,1296534956316000256,2022-08-08T00:17:32Z,1556434399134195720,pt,0," 
 
chos elegerem onix lorenzoni      maiores vergonhas     historia #debatenabandrs"
1251,CONTEXTO,389933307,2022-08-08T00:17:29Z,1556434384542130176,pt,0," 
 
 @twitterlive eduardo_leite
      ti querido "
1252,DIVIDIR,116829646,2022-08-08T00:17:22Z,1556434356394250241,pt,91," 
 
ever  acordo   eduardo eduardo_leite
 fez   bolsonaro     condena   estado   subordinacao completa   queremos investir estado     possamos reconstruir   rio grande sul     brasil \n#lulaolivioprettoruas #debatenabandrs"
1253,CONTEXTO,1443287601478357002,2022-08-08T00:17:20Z,1556434347384774656,und,0," 
 
renzoni #@sncbrasil "
1254,NEGATIVO,840370367306821633,2022-08-08T00:17:17Z,1556434338027380736,pt,0," 
 
rdoleite_ avabou  dar   batidinha @joseivosartori parece   convencao @mdbrs15   acabou domingo passado   menos   milk\no fisiologismo   direita   sofrivel"
1255,POSITIVO,1127249027425296389,2022-08-08T00:17:17Z,1556434337985429505,pt,1," 
 
ndo lindissima chapa pt-psol pro governo rs  #lulaolivioedegarruas #debatenabandrs"
1256,POSITIVO,809883120,2022-08-08T00:17:15Z,1556434329319997443,pt,1," 
 
 mandando real sobre privatizacoes\n\n#debatenabandrs"
1257,NEGATIVO,40368338,2022-08-08T00:17:11Z,1556434312270061568,pt,1," 
 
nabandrs desculpe band    vou poder assistir   debate   cota   heinze falando mentira   esgotou   cpi"
1258,NEUTRO,1515434575090130945,2022-08-08T00:17:04Z,1556434281295220738,pt,0," 
 
renzoni  respondeu \na primeira pergunta"
1259,POSITIVO,116829646,2022-08-08T00:17:01Z,1556434267474903041,pt,133," 
 
didato presidente lula rs  lado   pedro ruas   olivio dutra   representamos   frente   esperanca\n#lulaolivioprettoruas #debatenabandrs"
1260,CONTEXTO,3631641256,2022-08-08T00:16:57Z,1556434253725974528,qht,0," 
 
nabandrs \n#lulaolivioedegarruas \n#edegarprettogovernador "
1261,NEGATIVO,17231726,2022-08-08T00:16:53Z,1556434233639436288,pt,1," 
 
 cara  pau   @heinzeoficial   @onyxlorenzoni   dizerem   @jairbolsonaro acertou   economia     ta tudo ok enquanto milhoes passam fome\n#lulaolivioedegarruas\n#lulaolivioprettoruas\n#debatenabandrs"
1262,POSITIVO,1475599980735959044,2022-08-08T00:16:50Z,1556434224110096385,pt,0," 
 
renzoni onix  juntos   outubro"
1263,NEGATIVO,88671665,2022-08-08T00:16:50Z,1556434221442400256,pt,1," 
 
    vive     casinha #debatenabandrs "
1264,CONTEXTO,592318935,2022-08-08T00:16:46Z,1556434204912656387,pt,0," 
 
ha\n#debatenabandrs"
1265,NEGATIVO,38676166,2022-08-08T00:16:44Z,1556434199451783168,pt,5," 
 
orenzoni   eduardo leite\no senador negacionista   propagador   fake news   dep   admitiu caixadois
     gov   promete     cumpre comecar   candidatura reeleicao\n#debatenabandrs"
1266,NEUTRO,80613735,2022-08-08T00:16:42Z,1556434190094188546,pt,0," 
 
omecou #debatenabandrs"
1267,NEGATIVO,925549639,2022-08-08T00:16:35Z,1556434158871871489,qme,0," 
 
renzoni forabolsonaroesuaquadrilha"
1268,DIVIDIR,68759158,2022-08-08T00:16:33Z,1556434152442011649,pt,3," 
 
xar servidoras  servidores publicos   mingua   quatro anos   qualquer reajuste eduardo_leite
   vangloria     colocado   dia   salarios       obrigacao   edegar vamos mudar realidade servico publico gaucho\n #debatenabandrs #lulaolivioprettoruas"
1269,DIVIDIR,562573789,2022-08-08T00:16:26Z,1556434122951860226,pt,0," 
 
a pergunta debate  band rs eduardo_leite
 sempre   claro   integro   respostas onyx   respondeu somente falou bolsonaro   entendemos tatica "
1270,NEUTRO,1058037270186475521,2022-08-08T00:16:25Z,1556434118023516161,es,1," 
 
 bloco candidato pergunta  candidato\n\n#debatenabandrs"
1271,NEGATIVO,1160220595835023361,2022-08-08T00:16:24Z,1556434114307293186,pt,0," 
 
  @onyxlorenzoni debate   band sinto   propaganda eleitoral pt   epoca governo luladilma\n\nmundo ficticio     existe   cabeca deles\n\n#nemlulanembolsonaro #nemonyx\n#jobimnabandrs\n#jobimnaband"
1272,POSITIVO,68868337,2022-08-08T00:16:22Z,1556434105788686337,pt,1," 
 
nabandrs  eduardo_leite
     respondeu pergunta grupo @bandrs sobre   regime   recuperacao fiscal   forma clara     conteudo   ultimos 4 anos   estado passou   agenda   crise   agenda investimento"
1273,POSITIVO,42040865,2022-08-08T00:16:15Z,1556434076923478017,pt,0," 
 
oleite_      preparado\n#debatenabandrs"
1274,POSITIVO,3387497992,2022-08-08T00:16:10Z,1556434053452152832,pt,0," 
 
 recuperacao fiscal   meio possivel   fazer   rs resolver questao   divida   uniao reformas   investimentos reestruturacao   fazer   estado voltar crescer     eduardo eduardo_leite
 #debatenabandrs"
1275,POSITIVO,930631074,2022-08-08T00:16:08Z,1556434047831838720,pt,0," 
 
zeoficial comecou  debate   @bandrs falando sobre coragem necessaria   enfrentar   verdadeiros problemas rs   mimimi   politicagem"
1276,POSITIVO,1110516090835214336,2022-08-08T00:16:08Z,1556434044681871360,pt,0," 
 
pretto  apresenta   esperanca     rio grande   justo p   povo #edegarelula #lulaolivioprettoruas #debatenabandrs"
1277,CONTEXTO,73153917,2022-08-08T00:15:59Z,1556434008443162626,pt,0," 
 
rimeira pergunta  quem-   fato - respondeu pergunta explicando   justificando   eduardo_leite
   vicente bogo #debatenabandrs"
1278,CONTEXTO,56509837,2022-08-08T00:15:52Z,1556433980299382790,qme,0," 
 
renzoni "
1279,NEGATIVO,3366122548,2022-08-08T00:15:44Z,1556433945230729219,pt,0," 
 
espondeu pergunta feita   falou   bolsonaro \n#debatenabandrs"
1280,CONTEXTO,1350984786903519236,2022-08-08T00:15:43Z,1556433942990962689,qam,0," 
 
azzi @edegarpretto @edegarpretto "
1281,CONTEXTO,1430481953816518659,2022-08-08T00:15:39Z,1556433924557049856,pt,1," 
 
a vendo   @edegarpretto #debatenabandrs "
1282,POSITIVO,88671665,2022-08-08T00:15:38Z,1556433920949985280,pt,0," 
 
degarpretto mostrou    diferente       candidato   retomada estado   prol povo #debatenabandrs "
1283,NEUTRO,1049662804205207553,2022-08-08T00:15:38Z,1556433919280664576,pt,0," 
 
hando  #debatenabandrs     candidatos   governo gaucho via youtube vamos ver     sairao"
1284,DIVIDIR,1467255868827832324,2022-08-08T00:15:27Z,1556433874162487298,pt,0," 
 
endilhao  mentiroso vieirinha fazendo brizola revirar tumulo onix   filhote bozo     duvida   representa   #esperancar   edegar pretto  #debatenabandrs #lulaolivioprettoruas #freisergionaslutasdopovo"
1285,NEGATIVO,1377007074597609476,2022-08-08T00:15:20Z,1556433843850297344,pt,0," 
 
napeters @bandrs eduardo_leite
 kkk

  piada"
1286,NEGATIVO,1505917733426413579,2022-08-08T00:15:19Z,1556433841513955329,pt,1," 
 
renzoni repete mesma lenga lenga tentando salvar nefasta politica economica  bolsonaro alem   usar pandemia   guerra   ucrania   justificar   desgoverno   extrema direita #debatenabandrs"
1287,NEGATIVO,35268237,2022-08-08T00:15:19Z,1556433839546843141,pt,84," 
 
ixadois
 mentindo  cara dura\ndizendo   nunca   tanto emprego   estabilidade economica       casa desse fascista\n\n#debatenabandrs\n\n#lulaolivioprettoruas"
1288,NEGATIVO,29994116,2022-08-08T00:15:15Z,1556433823927263234,pt,20," 
 
dora dizer  ""virou   jogo rs"" perguntem   professores   brigadianos   jogo   virou pq pro funcionalismo     retirada   direitos eduardo_leite
 mente \n#debatenabandrs"
